商品名称,券后价,店铺名称,好评数
菲诗蔻（FicceCode）生姜洗发水80ml便携装强韧健发洗发露控油蓬松洗头膏澳洲进口,9.9,菲诗蔻（FicceCode）个护京东自营旗舰店,1600
韩方五谷蛇胆精华硫磺沐浴露多效沐浴皂液除螨留香洗头洗脸洗澡保湿500ml,67.54,韩方五谷个护京东自营旗舰店,86000
晶华 六类网线  千兆高速宽带线 CAT6类网络工程家用电脑路由器监控跳线 8芯双绞成品跳线 W198I 5米,9.58,晶华京东自营旗舰店,99000
FV金钻精华粉底液遮瑕持久防水不脱妆油皮控油自然色七夕礼物30g,44.9,FV化妆品京东自营旗舰店,1200
威露士洗衣液la有氧洗除菌除螨温和洁净 4斤（松木1L*2瓶）,36.9,la官方旗舰店,5100
海石兄弟福建脆皮虾干小号斑节虾干淡烤虾干下酒零食茶配开袋即食礼包 淡烤虾干50-60只,21.9,智飞海鲜水产店,500
逸清源 富硒绿壳鸡蛋 20枚/800g 富硒无抗双认证 谷物土鸡蛋礼盒,29.9,逸清源京东自营旗舰店,11000
NVV 中号16K自粘书皮 中小学生一二三六年级透明磨砂包书皮书膜书本保护套 附带姓名贴开学文具NR-S01中20张,12.9,NVV京东自营旗舰店,1000
优库全自动接单外卖打印机无线WIFI美团饿了么餐饮药店热敏小票收银小票据云打印机,134.0,优库京东自营官方旗舰店,3700
酷睿冰尊 K9 笔记本散热器底座电脑桌支架游戏本外星人手提电脑可调速屏显降温风扇散热支架带RGB灯光,124.0,酷睿冰尊京东自营旗舰店,290000
励顿Type-c数据线6A超级快充66W充电器闪充插头套装适用于华为充电线安卓小米vivo三星oppo荣耀快充线 66W快充线6A【1.5米】,3.0,励顿手机配件旗舰店,12000
KEREL凯莱尔 西柚IPA 精酿啤酒 比利时进口啤酒原装 330ml 单瓶,21.9,京东国际酒类自营专区,600
浪莎三角内裤男抑菌舒适透气U凸囊袋大码宽松中腰裤头 180/XXL,46.8,浪莎内衣京东自营官方旗舰店,140000
天色 A3/40页试卷夹试卷收纳册试卷收纳袋资料册文件夹 小学生初高中考试卷子夹孕检产检 TS-16042 粉色,12.8,天色京东自营官方旗舰店,3800
广博(GuangBo)高透明胶带宽胶带60mm*100y*50μm 91.4米/卷封箱胶带办公文具FX-63KA,9.45,广博京东自营官方旗舰店,56000
京鲜生 陕西大荔冬枣 净重4.5斤 单果12g以上 生鲜水果 源头直发 包邮,54.9,水果源头直发京东自营专区,3500
牛作坊【顺丰】新鲜黄牛碎肉剔骨肉生鲜牛肉生牛肉原切不调理冷冻食材 牛碎肉2.5kg【肥瘦2/8比例】,99.0,牛作坊旗舰店,100
金龙鱼食用油 零反式脂肪压榨玉米胚芽油3.09L,45.9,金龙鱼京东自营旗舰店,20000
老诚一锅老诚一锅 羊蝎子火锅方便菜速食火锅底料涮锅生鲜熟食预制菜 1.2kg原味羊蝎子锅 常温款,26.8,老诚一锅旗舰店,3000
久年大连冷冻鲜食海参王 固形物超80% 500g3-5头 生鲜即食辽刺参 盒装,249.0,久年京东自营旗舰店,28000
尔木萄（AMORTALS）卸妆绵50枚化妆绵干湿两用湿敷亲肤柔软不易掉絮 七夕礼物,15.5,尔木萄（AMORTALS）京东自营旗舰店,13000
HIKVISION海康威视 1TB NVMe 移动固态硬盘（PSSD）Type-c USB3.2接口 手机直连 高速1060MB/s Elite8系列,459.0,海康威视存储京东自营官方旗舰店,500
雷神（ThundeRobot）G60游戏手柄 多模无线蓝牙游戏手柄类xbox手柄 塞尔达王国之泪赛车steam艾尔登法原神黑神话悟空,169.0,雷神京东自营官方旗舰店,70000
国药精养除螨沐浴露螨虫后背痘痘控油鸡皮角质硫磺液体香皂400ML*3瓶,125.0,国药精养美妆京东自营专区,3400
艾加净洗衣凝珠5d香氛持久留香浓缩版速溶山茶花护色去污除菌除螨五合一 70颗【新品茶绿色】高级桶装 新升级【高级山茶花香】老墨优选,9.4,老墨家庭环境清洁专营店,2700
陇百味甘肃定西土豆2024年新挖粉糯面沙高山小洋芋鲜马铃薯定西特产 3两起 9斤 中大果,22.9,中国特产·临洮助农馆,2600
肌肤未来377美白水乳各10ml保湿亮肤,7.7,肌肤未来京东自营旗舰店,3900
麦富迪 狗粮藻趣儿中大型犬小型犬通用美毛冻干幼犬粮1.5kg,27.0,麦富迪京东自营旗舰店,21000
【全网低价】齐心（COMIX）2400枚不干胶标签纸 自粘式标签贴纸口取纸便利贴姓名贴 易撕口取纸28*19mm EC601,6.9,齐心京东自营官方旗舰店,29000
光威（Gloway）48GB(24GBx2)套装 DDR5 6800 台式机内存条 龙武系列 海力士M-die颗粒 CL34 助力AI,959.0,光威京东自营旗舰店,17000
H&U&W国行【2024新英特尔+酷睿i7】笔记本电脑轻薄本大学生办公便携高性能游戏本商务设计AI标压手提本 【顶配全能版】11代酷睿i7独显+八线程MX450 【店长特推】32G内存/1024G超速,4016.0,H&U&W旗舰店,17000
广州酒家利口福 骨汤多汁煎饺(玉米猪肉)300g*2袋 20个 早餐锅贴 加热即食,22.9,广州酒家利口福京东自营官方旗舰店,33000
优篮子ulanzi F32机顶闪光灯 兼容佳能尼康索尼相机外拍闪光便捷式补光灯口袋灯离机通用,260.0,优篮子摄影包京东自营旗舰店,40
飞遁LESAILES460*400*4mm鼠标垫电竞fps顺滑 乱纹细面提花鼠标垫大号锁边 龙 460*400*4mm,26.47,飞遁京东自营旗舰店,13000
齐心(Comix) 10个装35mm牢固耐用粘扣档案盒/A4文件盒/资料盒 绯蓝色 标签 办公用品EA1001-10,47.99,齐心京东自营官方旗舰店,41000
铨兴（QUANXING）2TB SSD固态硬盘 AI PC存储配件 M.2接口 2280（NVME协议）PCIe4.0 读速7000MB/s N700,759.0,铨兴（QUANXING）京东自营旗舰店,1900
联想笔记本电脑小新14超薄本 高性能标压酷睿i5 14英寸轻薄本 16G 512G 高色域护眼屏 银 办公学生商务,3759.0,联想京东自营旗舰店,24000
鲜蛋麻酱鸡蛋蓟县特产天津蓟州区麻将蛋 即食早餐懒人速食 蓟县发10枚约50g/枚(真空包装) 1件,14.95,雨生聚徕生鲜专营店,2700
晨光(M&G)文具B5/26孔米色活页本替芯 记事本笔记本子 极简系列 横线活页替换内芯线圈纸 50张/包MPY9LS33,5.2,晨光京东自营官方旗舰店,28000
车仆（CHIEF）【适用99%车型】无骨雨刮器静音驱水橡胶耐用汽车雨刷器 【适配99%车型】下单备注车型年份排量,39.0,车仆汽车配件旗舰店,500
庾丰新鲜茉莉香 四川阳光玫瑰葡萄 孕妇水果 晴王香印青 提子彩箱礼盒 5斤装净重约4-4.5斤单果约6-10g,48.9,元鲜水果专营店,900
超频三（PCCOOLER）红海H4炫彩 黑色CPU风冷散热器（4热管/PWM风扇/支持12/13代1700/AM4/AM5/133mm高度）,69.9,超频三京东自营官方旗舰店,500
酷睿冰尊T1电脑显示器增高架电脑桌支架笔记本支架多功能收纳增高架带RGB灯光USB3.0扩展,208.0,酷睿冰尊京东自营旗舰店,8600
先点苹果充电器30W套装PD快充兼容20W手机充电头数据线适用iphone14/13/12/11pro max/PLUS x平板ipad 2米PD快充线【苹果8-14】,3.9,先点旗舰店,6500
FV散粉轻羽蚕丝蜜粉定妆粉清爽控油防水防汗细闪透明七夕礼物2盒,62.9,FV化妆品京东自营旗舰店,1200
摩托罗拉 联想moto X50 Ultra 100倍潜望超级变焦 一体化机身 5G手机 AI元启版 16GB+1TB 香柏木,4669.0,摩托罗拉手机京东自营官方旗舰店,500
南极人袜子男中筒袜春夏季潮流纯色百搭透气吸汗商务运动休闲袜 黑色中筒袜-7双装,9.3,南极人竹宇专卖店,62000
【地方风味】蟹黄拌面泡面速食方便面干拌面正宗苏式风味杯面夜宵 蟹黄拌面2杯,4.9,京喜自营官方店,17000
家家宜柠檬洗洁精 商用大桶20kg洗涤灵 果蔬餐具清洗剂A类食品用洗涤剂,109.8,家家宜京东自营旗舰店,4700
GUB 山地公路自行车脚踏板脚蹬子碳纤维材质单车轴承3培林铝合金防滑  GC070（钛轴+3培林）黑色,178.0,GUB旗舰店,800
浪莎内裤男士冰丝感抑菌无痕平角宽松短裤衩中腰四角裤  XXL,47.8,浪莎内衣京东自营官方旗舰店,22000
天色 透明网纱笔袋 考试专用文具袋 开学必备礼物文具盒高颜值大容量 TS-255 远山绿,5.4,天色京东自营官方旗舰店,1800
TP-LINK AX3000满血WiFi6千兆双频无线路由器 游戏路由3000M无线速率 2.5G网口 XDR3040易展版,169.0,TP-LINK京东自营旗舰店,720000
先点苹果充电器套装20W快充线PD套装USB-C数据线iPhone14ProMax13 12手机11充电头x数据线插头ipad 2米PD快充线【苹果8-14】,3.9,先点旗舰店,1800
海之欧 三防热敏标签纸五防60*40*30不干胶条码称纸防水防油超市服装吊牌贴纸电子秤纸物流单打印纸 热敏三防  60*40*800张*1卷,5.76,海之欧旗舰店,2900
先点安卓数据线micro usb充电器线梯形接口扁口快充闪充加粗加长适用老式款手机华为vivo小米oppo三星 套装【66W快充头+2米安卓线】,9.9,先点旗舰店,2900
H&U&W国行【2024新英特尔+酷睿i7】笔记本电脑轻薄本大学生办公便携高性能游戏本商务设计AI标压手提本 银【4K级9D全面屏】15代AI酷睿版+指纹/背光 16G内存/256G超速硬盘,1669.0,H&U&W旗舰店,17000
京东京造  轻柔速干华夫格浴巾 纯棉A类不掉毛吸水男女加大洗澡浴巾 蓝色,29.9,京东京造自营官方旗舰店,42000
忆江南 七夕节水果茶 西柚柠檬百香果茶5天量 蜂蜜冻干柠檬片养生茶新鲜果干小孩儿童冲冷泡花茶包饮品下午茶,18.8,忆江南传统滋补养生京东自营旗舰店,39000
铨兴（QUANXING）1TB SSD固态硬盘 TLC颗粒 SATA3.0接口 读速高达550MB/s 台式机/笔记本通用 S101,379.0,铨兴（QUANXING）京东自营旗舰店,900
阿斯加特（Asgard）32GB(16GBx2)套装 DDR4 3600 台式机内存 RGB灯条 吹雪联名款,559.0,阿斯加特京东自营旗舰店,3100
布欧格竹枕颈椎枕头枕腰椎枕缓解枕竹子款u型颈椎枕家用 颈椎6CM+腰枕 送枕套,19.03,泽睦家纺专营店,1800
雅集耐热烟灰玻璃泡茶杯茶水分离玻璃杯子办公室男士个人专用高档水杯,45.9,雅集京东自营旗舰店,38000
【一周不重样】时尚可爱美拉德头绳小熊高马尾弹力丸子头发圈 混色20根,3.7,京喜自营官方店,15000
北山雀 VGA转HDMI+VGA转换器带音频 一进二出视频扩展同屏器一分二分屏器 台式电脑连接电视投影仪BSQ-30,79.94,北山雀京东自营旗舰店,1300
铝箔胶带耐高温防水加厚铝箔纸铝胶带铝贴纸厨房灶台油烟机排烟管道补漏密封隔热自粘粘锅锡纸补锅底神器 30mm宽*10米长*0.06厚,2.6,包材商城专营店,600
亚西亚 维生素C草莓味60片 补充VC 儿童vc维生素片咀嚼片 非泡腾片【蓝帽产品】,8.9,亚西亚京东自营旗舰店,700
联想笔记本电脑小新14 AI高能本 高性能标压锐龙7 8845H 14英寸轻薄本 32G 512G 高色域护眼屏 银 办公,4659.0,联想京东自营旗舰店,1800
龍江和牛整切调理黑胡椒和牛板腱牛排650g5片含酱包儿童牛肉烧烤健身轻食,59.9,元盛京东自营旗舰店,54000
巴荔 啤酒原浆大麦精酿啤酒 清爽白啤酒 2L*1桶 家庭聚会装 青岛特产,23.4,巴荔啤酒京东自营旗舰店,2400
宜婴婴儿尿不湿 新生儿干爽透气纸尿裤宝宝学步裤试用多尺码可选 水果拉拉裤M18片【6-11kg】,9.9,宜婴纸尿裤旗舰店,6300
陇百味甘肃民勤蜜瓜头茬蜜瓜黄河沙漠蜜瓜新鲜现摘水果甜瓜香瓜当季蜜瓜 5斤（2-4个装）,12.9,中国特产·临洮助农馆,100
扬子电炒锅多功能家用电热锅不沾电锅蒸煮炖一体式插电炒菜锅宿舍电煮锅1-10人 升级款：陶晶不粘锅 28CM四灯无蒸笼【加厚加深】,82.5,合荣电器专营店,1200
巴荔 啤酒精酿原浆 全小麦白啤扎啤 德式小麦啤酒 原浆精酿啤酒 1L 6罐 【共12斤】,56.28,巴荔啤酒旗舰店,500
韩束（KAN’S）聚光白洁面水乳3件套美白淡斑化妆品护肤品套装七夕情人节礼物,21.9,,190000
KACO菁点低重心中性笔高颜值按动笔创意手账办公文具用品学生刷题笔考试专用水笔0.5黑色签字笔 与海为邻（三支装）,12.54,KACO旗舰店,1100
强力合金剪刀德国进口厨房鸡骨剪家用剪刀多功能办公剪刀 居家裁剪厨房剔骨烧烤用办公剪彩神器 银色塑料大柄款,4.29,京喜自营官方店,6800
SK-LINK 双口网络面板 86型电脑插座网口面板 电话网络模块通用超五类六类七类信息模块灰色 SK-MB2S-GY,8.8,SK-LINK京东自营旗舰店,1500
怪电猫适用Type-c数据线6A超级快充适用华*为小米vivo荣耀oppo一加66W充电器套装插头手机充电线车载办公 适用66W套装【快充头+1米线】,8.0,怪电猫旗舰店,700
梵想（FANXIANG）500GB 移动固态硬盘（PSSD）Type-C USB3.2高速传输2000MB/s手机直连电脑外接存储硬盘 PS2000银色,296.0,梵想存储京东自营旗舰店,600
张裕拉颂酒庄干红葡萄酒750ml法国进口高端红酒宴席送礼,99.0,张裕葡萄酒京东自营旗舰店,75000
H&U&W国行【2024新英特尔+酷睿i7】笔记本电脑轻薄本大学生办公便携高性能游戏本商务设计AI标压手提本 黑【4K级9D全面屏】15代AI酷睿版+指纹/背光 16G内存/256G超速硬盘,1638.0,H&U&W旗舰店,17000
驻兴封箱机快递打包神器胶带座胶纸机36 48 60 72封口机封箱器胶布透明胶带切割器大号 塑料60mm,4.9,包材商城专营店,900
贝壳莫克 苹果数据线充电线液态软胶适用iphone13/11/XsMax/XR/8/7手机快充充电器线 苹果1米【晴空蓝】3A快充-液态硅胶-1条装,4.8,贝壳莫克手机配件旗舰店,1800
永丰牌北京二锅头清香型白酒整箱 中华老字号白酒礼盒高度白酒送礼酒水 52度 500mL 6瓶 永丰清香型白酒整箱,310.0,保酱堂京东自营官方旗舰店,800
KACO 彩色中性笔书源复古文具标记笔国博联名莫兰迪色系ins学生用刷题划重点可爱创意按动签字水笔 国博联名· 锦绣东方【彩芯】,15.69,KACO旗舰店,6300
佰束硫磺沐浴露清洁后背油腻粗糙可用洁净多效滋润硫磺液体香沐浴露皂 硫磺沐浴露 400ml 2瓶 【清香】,9.9,尧先个护专营店,9900
宏碁(Acer)优跃Pro笔记本电脑 14英寸2.8K 120Hz办公学生轻薄本(i5-13500H 16G 1T 背光键盘)银,4079.0,宏碁商用京东自营旗舰店,3400
西部数据（WD）移动固态硬盘P SSD游戏NVMe高速便携硬盘Xbox存储PS5外接手机笔记本mac D30 1TB 900MB/s,739.0,西部数据京东自营旗舰店,400
GEIL金邦 250G SSD固态硬盘 SATA3.0接口 台式机笔记本通用 高速500MB/S A3系列,99.0,GEIL存储京东自营旗舰店,4400
金号4A级抗菌防螨毛巾纯棉吸水不掉毛家用男士洗脸速干洗澡成人洁面巾 深灰+中灰【独立装两条】,19.9,金号家居用品旗舰店,100
宏碁(Acer)优跃16笔记本电脑 标压i7 16英寸大屏高性能轻薄办公本(i7-13620H 16G 1T Office)银,4079.0,宏碁商用京东自营旗舰店,900
七匹狼短袖T恤男航母纪念款抗菌凉爽透气t恤男夏季polo体恤衫上衣半袖男 803(本白)1D1E30606951 175,156.0,七匹狼官方旗舰店,200
KACO 亚规笔芯JF-0.5通用芯8EF书源凯宝中性笔亚规按动签字水笔替芯子弹头黑蓝红 11CM 子弹头红色替芯【10支装】,13.9,KACO办公旗舰店,500
Kingdee 金蝶凭证盒a4 会计凭证档案盒 单封口600g牛卡纸 财务记账凭证装订盒子 【国产优选】竖版5个/包 220*305*50mm,14.8,金蝶财务用品官方旗舰店,90
Jepoo软毛牙刷 宽头牙刷  成人家用护龈牙 软毛 6支 *1板,3.99,网邻生活卖场店,200
昊微 双头Type-C编织加粗数据线120W快充适用OPPO华为荣耀小米iQOO手机苹果平板iPadPro双头CtoC充电线 双头Type-c【黑色】1条装 1米,6.8,昊微旗舰店,100
罗蒙（ROMON）【冰丝高弹】凉感防晒休闲裤男夏季新款薄款直筒裤男 藏青【单件装】 180/84A(XL),68.0,罗蒙官方旗舰店,400
GETEA移动硬盘固态1t大容量4t高速硬盘Type-C手机电脑两用512g固态台式电脑笔记本外接2t游戏办公存储 【标配1TB】黑色,395.0,GETEA官方旗舰店,17000
舒肤佳抑菌洗手液 420g*3瓶(纯白*2+柠檬)健康抑菌99.9%新旧包装随机,32.9,宝洁京东自营官方旗舰店,80000
爱国者（aigo）64GB USB3.2高速读写U盘 U310 金属U盘 车载U盘 银色 一体封装 防尘防水,27.0,爱国者存储京东自营旗舰店,480000
BBNEW 60*90cm白板写字板支架式双面书写移动可升降翻转儿童黑板办公会议家用教学培训书写板NEWV6090T,160.0,BBNEW京东自营旗舰店,15000
飞利浦（PHILIPS）E568A 星空黑  4G全网通老年人手机 超长待机老人机 大字体大声音大按键 儿童学生备用戒网功能机,165.0,飞利浦手机京东自营旗舰店,130000
纽曼（Newsmy）1TB 移动硬盘  双盘备份 清风Plus金属版 USB3.0 2.5英寸 黎明黑 多色可选 手机连接,197.0,纽曼存储京东自营旗舰店,33000
美商海盗船 (USCORSAIR) 32GB(16Gx2)套装 DDR5 6000 台式机内存条 复仇者系列 游戏条 黑色 C36,739.0,美商海盗船京东自营旗舰店,4100
昂达（ONDA）R5 220典范1GD3 V5 办公娱乐独立显卡,159.0,昂达（ONDA）京东自营旗舰店,3100
爱国者（aigo）1TB移动固态硬盘 (PSSD) S11 Type-c USB3.2 读速高达520MB/s 机线一体办公必备手机直连硬盘,484.0,爱国者存储京东自营旗舰店,40
康佳（KONKA）一体机电脑办公网课学习23.8英寸高清台式整机(R5-3500U 16G 512G wifi),1580.0,康佳（KONKA）电脑京东自营旗舰店,300
朗科（Netac）128GB SSD固态硬盘 M.2接口(NVMe协议) N930E PRO绝影系列 游戏极速版/1591MB/s读速,79.0,朗科京东自营官方旗舰店,9500
HUAIWEN MetaPad 2024新款平板电脑二合一可插手机卡骁龙8+全网通5GWIFI游戏办公上网课ipad高清4K护眼屏 浅紫色 16G+512G 旗舰进阶版PadPro+定制无线键盘+鼠标,1358.0,北兴来科技专营店,1000
nubia努比亚中兴Z50SPro 12GB+1T卡其 第二代骁龙8领先版 35mm大底主摄 5100mAh1.5K直屏5G手机游戏拍照,2799.0,努比亚京东自营旗舰店,7400
七彩虹隐星G16 24新款16英寸高刷电竞大屏RTX4060/4070满血独显直连游戏本AIPC大学生便携手提笔记本电脑 i7-13650HX/4070/2.5K240hz 16G 1TB PCIE固,7249.0,七彩虹游戏本旗舰店,20
联想（Lenovo）拯救者Y7000 P图设计2024电竞G5000游戏笔记本电脑游戏本电脑吃鸡满功耗独显 定制24G/1TB/RTX4060｜Y7000 14核i7| 144Hz高刷屏,7699.0,联想授权旗舰店,6700
联想笔记本电脑Ideapad15八核R7锐龙版15.6英寸小新品高性能轻薄办公大学生游戏本 八核R7-5700U 16G 1T大固态 升级 数字小键盘 15.6英寸屏,3157.0,联想爱特家专卖店,100
