商品名称,券后价,店铺名称,好评数
美的（Midea）电火锅 家用多功能锅 可拆锅身电烤盘烤肉锅电锅一体电烤炉 不粘锅火锅专用锅电煮锅煎烤盘电蒸锅 【配煎烤盘和蒸笼 9.5L总容量】HGE2803,299.0,美的集团官方旗舰店,7200
mokkom磨客豆浆机直饮豆浆杯多功能家用便携小型破壁机免泡豆可预约密封全自动清洗榨汁杯燕麦奶杯 豆蔻绿,159.0,mokkom旗舰店,100
Cmdieip德国凯盟 电陶炉炒菜电磁炉家用小型煮茶火锅旋控3500W大功率电磁灶七环火自由调节火力 黑晶板七环火【配烤盘】,389.0,Cmdieip官方旗舰店,4400
美的（Midea）电热水壶不锈钢电热水瓶 5L大容量多段温控电水壶 保温一体全自动恒温电热水壶 非即热电水瓶 【升级0塑料水路】SP70-J,369.0,美的集团官方旗舰店,1500
NICOH 胶囊咖啡机便携电动全自动车载加热意式浓缩微型小型迷你便捷手持车家两用办公室户外旅行一体杯 枪黑色 N版胶囊型+粉盒型+D版胶囊型+车载加热功能,859.0,NICOH旗舰店,500
小米电视 75英寸 超大屏 4K超高清 远场语音 大内存超薄金属全面屏智能教育游戏平板电视 75英寸 X75 64G大内存【护眼电视机】,3479.0,小米京选旗舰店,500
绿联（UGREEN） 鼠标垫办公游戏动漫 电竞大号布面橡胶鼠标垫 笔记本电脑桌垫 黑色加厚防滑 【2mm-基础细面】移动灵敏 小号,9.9,绿联三顺专卖店,9
阿尔法蛋词典笔英语点读笔翻译笔单词扫描辞典扫读笔中小学生电子词典翻译机学习机查词笔 阿尔法蛋词典笔T10- 32GB,699.0,澳捷智能设备专营店,2600
不见不散流浪者D6户外K歌专业音响家庭ktv广场舞直播大功率高端手提音箱 Ｄ6双麦版＋音响包+大礼包,2050.0,不见不散音响小店,5
易膜 耳夹式不入耳骨传导概念无线蓝牙耳机开放夹挂耳式运动跑步通话降噪适耳麦用于华为苹果手机通用 S518 高级肤,34.9,易膜官方旗舰店,200
Lexar雷克沙SD卡相机内存卡V60 UHS-II高速单反相机存储大卡sd卡 128G 1667x 读250MB 写120MB,279.0,雷克沙Lexar旗舰店,600
雷克沙（Lexar）CFexpress  Type B USB-C读卡器 专业高速 【官方标配】 RW510读卡器,189.0,雷克沙Lexar旗舰店,50
岑迷跨境适用佳能尼康单反单肩摄影包防水防震微单套装相机包无牌 无牌（简款）,31.0,壹旺数码专营店,1
miliboo米泊铁塔MTT609A/B专业摄像机三脚架相机含液压云台单反三脚架摄影机微电影视剧综艺直播视频录制 MTT609A(含云台)铝合金,1530.0,miliboo三脚架云台旗舰店,100
绿联适用于佳能LP-E6NH索尼FZ100 FW50相机假电池模拟电池微单电池带电量显示直播录像 【佳能LP-E6NH】15315,124.0,绿联三顺专卖店,2
一朵小花适用于苹果15pro/15promax手机壳iphone15/14手机壳保护套超薄高透亮防摔软壳透明镜头全包 苹果13 超薄透明手机壳,8.9,一朵小花官方旗舰店,20
一朵小花 适用于苹果15pro/15promax钢化膜iphone15/14手机膜plus无边高清防指纹防窥全屏覆盖保护膜 苹果15  高清钢化膜【两片装】,8.9,一朵小花官方旗舰店,70
BOYA博雅BY-V1手机直播带货迷你无线领夹麦克风胸麦小蜜蜂抖音网红户外短视频收录音无线话筒边充边用,152.35,BOYA京东自营官方旗舰店,1400
格力空调  王者/明珠 变频冷暖 衡温空间 自清洁 智能 客厅空调立式高温空调柜机 3匹 一级能效 王者 (晧雪白),8669.0,格力官方旗舰店,100
美菱（MeiLing）冰箱541升对开门法式多门四开门家用超大容量可嵌入冰箱风冷无霜一级能效节能变频母婴净味电冰箱 BCD-541WPU9CY寒武岩,3299.0,美菱官方旗舰店,1100
海尔（Haier）云溪纤美376洗烘套装 10KG精华洗超薄滚筒洗衣机全自动+双擎热泵烘干机家用组合 376+376 以旧换新,8498.0,海尔京东自营旗舰店,41000
美的（Midea） 电压力锅 电高压锅 家用大容量多功能定时预约高压电饭煲电饭锅 双胆4-10人 5L,289.0,美的智慧生活官方旗舰店,1500
美的（Midea）净水器机家用厨下式RO反渗透纯水机直饮加热一体机接自来水华凌全屋过滤器管线机套装官方前十名 【净水机性价比推荐】母婴直饮无水垢,1168.0,美的净水套装旗舰店,16000
岑迷GX200音频隔离器 6.5卡侬6.35卡农解决调音台共地干扰杂音衰减滤,272.6,壹旺数码专营店,0
倍轻松（breo）N6mini【金推手】颈椎按摩仪肩颈部脖子按摩器斜方肌护颈仪热敷放松便携式七夕情人节礼物生日礼品 【金推手新品】N6mini,659.0,倍轻松按摩器旗舰店,200
欧伦特16A智能插座 远程控制热水器 WiFi语音控制 本地定时开关 电量计量插头 过载保护自动断电 4000W（1个）,59.0,欧伦特官方旗舰店,200
绿联 无线投屏器同屏HDMII投屏电视机电脑主机笔记本无线连接显示器投影仪转接器家用高清点对点企业级 1080P 50米无线传输 50633,594.0,绿联三顺专卖店,7
海尔【送1500G】随身wifi可移动无线WiFi6无线网卡2024款全网通用无限流量便携式车载路由器上网宝免插 海尔旗舰款wifi6+充电仓,56.0,海尔阿斯玛专卖店,600
科大讯飞【现货】科大讯飞智能办公本X3Pro电子笔记本手写电纸书pdf阅读器墨水屏大屏显示平板语音转文字 【联名款】讯飞办公本X3LAMY【6+128G】,6199.0,澳捷智能设备专营店,500
格力（GREE） 空调扇水冷家用卧室别墅节能遥控办公移动工业加湿单冷风扇冷风机60L水箱冷风机 KS-60X60DagL,1042.0,格力衣物护理旗舰店,50
康佳（KONKA）顶侧双吸抽油烟机7字型 家用21立方爆炒大吸力 宽屏拢烟挥手智控自清洗柔光顶灯 CXW-288-KL69,696.36,康佳（KONKA）厨房电器京东自营旗舰店,4500
康宝（Canbo）消毒柜家用嵌入式 白色简约风 不锈钢板架 紫外线 二星级高温消毒 厨房抽屉式磐石消毒碗柜 大容量 XDZ110-EN323【118升】 智能预约消毒+智能暖盘+四重童锁,1579.0,康宝商厨旗舰店,50
卡柏奇冬季加绒竹纤维衬衣男款商务职业免烫工装一体绒衬衫正装保暖衬衣 白色 38,158.0,辉卓男装店,0
凯逸弗（kainifu）春秋季新款长袖T恤男士圆领打底衫韩版学生修身 灰色 L,78.0,同茂男装店,0
拉拉波波春新款设计感纯棉翻领白衬衣女高级简约小熊刺绣衬衫LBCA-WSWC14 本白 M,562.2,LALABOBO旗舰店,0
LALABOBO设计感夏季新款贪吃熊t恤女宽松显瘦闺蜜装慵懒风短袖L21B-WSDT42 米白 S 建议115-130斤,410.0,LALABOBO旗舰店,10
拉拉波波设计感夏季新款辣妹风减龄短款T恤女透视潮流针织短袖L21B-WSTM11 黑色 L/170,180.4,LALABOBO旗舰店,0
ubras隐形细肩带软支撑背勾文胸第3代果冻条内衣女小胸聚拢胸罩 背心-裸感肤色 XL 85A/85B/85C,79.0,ubras奥莱官方旗舰店,6
萧淑妃薄款睡衣女夏性感吊带冰丝睡裙睡袍春秋季带胸垫长袖四件套家居服 2010-虾粉 XXL,99.0,萧淑妃官方旗舰店,80
蝶翠诗（DHC） 橄榄蜂蜜皂温和洁面皂洗面奶绵密泡沫【官方直售】 90g×10,670.0,DHC官方旗舰店,1500
LELNIA玻色因补水喷雾保湿爽肤水滋润肌肤化妆水学生党男女通用护肤水 玻色因舒润补水喷雾150ml,6.9,金妮雅旗舰店,5
法伯丽贵妇膏抗皱紧致面霜保湿懒人素颜霜 小金瓶5g #,128.0,法伯丽官方旗舰店,1900
法兰琳卡（FRANIC）玻色因山茶花弹润细嫩精华面膜女补水保湿紧致七夕情人节礼物 【提亮10片+紧致10片】,19.9,法兰琳卡（FRANIC）官方旗舰店,13000
相宜本草 【宋轶同款】百合高保湿套装(水 乳 霜 )补水修护保湿七夕,199.0,相宜本草京东自营旗舰店,33000
卡姿兰（Carslan）眉笔防水防汗持久立体菱形不易脱色不易晕染顺滑出色替换芯七夕女 03自然棕（日常色）第二代,54.0,卡姿兰东尚专卖店,300
卡姿兰（Carslan）挚绒唇膏哑雾感光丝绒顺滑显白显色正红色口红持久保湿不易脱色 02率直,169.0,卡姿兰东尚专卖店,10
SWEET COLOR温和方便快速卸甲不伤甲面 美甲专用三合一卸甲油胶套装30ml,40.0,SWEET COLOR旗舰店,0
Fishmind日本进口男女护腰带腰间盘突出神器腰肌劳损腰椎术后医用腰托健身运动透气束腰支撑固定带 灰色 XL（腰围100~130cm）,378.0,Fishmind海外官方旗舰店,10
帝春堂 实木艾灸盒 十二针超大号艾灸盒 腹部灸背部灸腰灸盒艾柱盒艾盒 十二针全实木灸盒,81.0,帝春堂御品卖场店,9
【大药房直售】picc置管后康复握力球献血爱心握力球术后锻炼球 握力球级合1,19.0,邻吉仕大药房旗舰店,0
医方硕祛湿贴穴位砭贴去除i湿气肚子大穴位砭贴 体湿重下肢浮肿体粗腰圆食欲不振身体困倦皮肤油舌苔厚腻 三盒装,54.9,保元德卖场店,200
麦可莱奇一次性3D立体型儿童口罩 优质材质 独立包装 三层防护 舒适亲肤 适合6-12岁 独立包装 粉色（30只/盒）,6.4,麦可莱奇官方旗舰店,80
儿童眼部按摩精油罗马洋甘菊眼部精油拨筋刮护理柠檬精油香薰 30ml,141.2,启焰大药房旗舰店,3
【大药房直售】乐康洗鼻盐洗鼻器鼻腔冲洗器儿童洗鼻壶盐水 4.5克洗鼻盐*60包/盒500ml规格,40.0,邻吉仕大药房旗舰店,0
英氏【新品上市】婴幼儿果泥 婴儿辅食宝宝零食佐餐水果泥 【6月+】5袋 礼盒装,59.9,英氏官方旗舰店,2000
菲比秒吸舒爽乐玩裤海量吸收一片一整晚婴儿尿裤 L92,82.0,菲比 FITTI母婴旗舰店,70
艾惟诺（Aveeno）儿童洗发水沐浴露二合一 婴儿宝宝专用燕麦洗发露沐浴露 温和无泪 洗发沐浴露354ml*2【25年11月效期】,136.0,Aveeno艾惟诺海外旗舰店,50
艾惟诺（Aveeno）婴儿润肤乳儿童身体乳液每日倍护润肤露无香型227g 每日倍护润肤乳227g【25年9月效期】,84.0,Aveeno艾惟诺海外旗舰店,1500
鳄鱼宝宝（CrocoBaby）小黄鸭多效婴儿洗衣液婴幼儿童宝宝衣物成人内衣裤抑菌专用2L装 小黄鸭多效洗衣液1L,35.8,鳄鱼宝宝旗舰店,60
仁和胀气贴婴儿新生儿0-3个月小儿肠胀气贴宝宝肚脐贴（单盒款）,39.0,仁和母婴京东自营官方旗舰店,50
鳄鱼宝宝（CrocoBaby）小黄鸭儿童舒缓走珠露蚊虫叮咬婴儿滚珠便携式清凉走珠 舒缓走珠露12ml（叮后舒缓）,17.9,鳄鱼宝宝旗舰店,100
味滋源 全麦面包 奇亚籽奇趣组合粗粮早餐健身代餐零食 香酥馍片(自热味+麻辣味)400g/箱 2件,19.9,味滋源小貅专卖店,0
Derenruyu香酥蚕豆零食兰花豆蚕豆牛肉味香辣下酒菜蚕豆馋豆下酒菜休闲零食 精选大颗粒牛肉味2斤,22.0,中吉科侨食品店,0
优形（ishape）鸡胸肉肠常温开袋即食火腿肠低脂代餐口袋鸡胸肉零食追剧健康轻食 原味*5袋+奥尔良*5袋 400g,34.9,优形（ishape）肉制品旗舰店,100
Derenruyu百香果冻干块泡水喝速溶柠檬青桔百香果网红茶夏季0零添加水果茶 精选冻干百香果502g,41.0,中吉科侨食品店,0
扇雀饴日本进口扇雀饴多口味白桃山楂蜜橙苏打味儿童零食高颜什锦水果糖 日本/SENJAKU什锦麝香葡萄味糖果,14.44,淼造食品店,0
阿婆家的独立小包装红糖小麻花休闲小零食品传统糕点下午茶250g 椒盐味 250g*1,16.0,中吉科侨食品店,0
世壮 中国农科院燕麦片健康早晚餐350g需煮原味需煮燕麦片早餐燕麦片 【需煮型】6袋 350g,75.9,溯源优团食品卖场店,40
欢乐家 大瓶椰子汁 果肉型植物蛋白饮料 椰奶椰汁饮品 宴席聚餐 【2瓶】椰子汁1L*2瓶,21.9,欢乐家官方旗舰店,1700
Wpc.遮阳伞幾米联名款几米日本太阳伞晴雨两用小巧轻量防紫外线防晒伞 月亮忘记了 801-JM03,139.0,Wpc.旗舰店,40
MR.GREEN进口不锈钢指甲刀随身便携指甲剪可挂钥匙扣多功能指甲钳单个装 出行便携装 Mr-1500,23.9,MR.GREEN旗舰店,20
VICTOR威克多 羽毛球拍单拍 全碳素初学入门速度型球拍 ARS-3100 ARS-3100 R-4U（绿）已穿线,220.0,VICTOR威克多官方旗舰店,100
袋鼠男士钱包大容量长款拉链商务手抓手拿包牛皮包钱夹手包 黑色,57.0,外红箱包专营店,9
飞利浦（PHILIPS）保险柜家用办公WIFI智联 APP推送 3C新国标认证 指纹密码双重验证报警 保险箱 SBX602烟青灰65cm,8455.1,飞利浦（PHILIPS）保险柜京东自营旗舰店,10
土鸟(Tubird)户外防晒护脸脖套夏季防紫外线魔术头巾钓鱼骑行冰丝面罩 粉绿几何,124.0,土鸟官方旗舰店,1
荷是享（HE SHI XIANG)广西覃塘特产富硒大米长粒香大米5kg2023晚稻新米南方大米10斤装,46.0,中国特产·覃塘农特产馆,10
金言木野生山茶油1L 纯正野生山茶油正宗野茶籽油 农家茶树月子油 自家种植20年老树茶油1L,160.0,白天食品店,0
天菁香港天厨味粉天菁味粉2.25kg/100g/375g 原装佛手味精 烹饪调味料 2.25千克*1罐,166.0,白天食品店,0
味滋源鳕鱼肠深海鳕鱼即食鱼肠火腿肠儿童孕妇营养零食添加DHA 1份 原味 150g/袋(15支/袋),9.9,小貅食品饮料店,10
博益特 BIOTEMED 免洗洗手液免洗儿童学生家用免洗手消毒凝胶75%酒精速干大瓶500ml杀抗菌温和润肤,16.8,博益特（BIOTEMED）京东自营旗舰店,12000
【精装典藏版·官方正版】白鹿原 陈忠实著原著未删减1993年版原版 茅盾文学奖获奖作品全集·典藏版 茅盾文学奖第4届获奖作品 人民文学出版社 白鹿原 陈忠实著,33.0,南岸书香图书专营店,3
【官方正版】朗读者Ⅱ典藏版（全6册）董卿主编 朗读者Ⅱ典藏版（全6册）董卿主编,152.8,南岸书香图书专营店,2
【官方正版】中国绘画全书 典藏级画册精装本 展现1600年传统中国绘画史 300+幅传世名作 收藏与鉴赏高清全彩插图 有书至美 华中科技大学出版社 中国绘画全书 典藏级画册精装本,558.0,南岸书香图书专营店,3
【精装插图版礼盒装】绿山墙的安妮正版全集系列书全套9册青少年成长小学生版四五六年级课外书阅读经典儿童文学故事书籍图书 童书 套装 绿山墙的安妮全9册-精装插图礼盒装,207.0,南岸书香图书专营店,3
DittyBird小蓝鸟英文童谣 全4册,77.0,海豚传媒官方旗舰店,300
【官方正版 精装硬壳】机械运转的奥秘 你了解机械运转的秘密飞机船舶枪械军舰汽车机械六大类全彩全画幅手绘科普百科 武器世界的奥秘,33.5,南岸书香图书专营店,4
【官方正版】世界文明孤独史：人类精神的伟大起源 (精) 徐达斯 作家出版社 世界文明孤独史：人类精神的伟大起源 (精)2册,45.0,南岸书香图书专营店,2
上下册自选】2024正版小学5星学霸1一2二3三4四5五6六年级下上语文数学英语 江苏版人教版苏教版译林版北师版冀教版单元期中末专项提优检测训练习册教辅资料 【24秋】五年级上册 江苏专用-语文数学英,77.4,百度书屋图书专营店,400
【官方正版 送考点册】人教版西游记上下册原著无删减吴承恩原版人民教育出版社 七年级初中生青少年初中版名著完整版课外必阅读书籍 人教版水浒传原著-上下两册（附赠人物关系图+考题）,35.8,南岸书香图书专营店,4
一本初中语文名著导读与训练七八九年级全一册西游记海底两万里骆驼祥子艾青诗选水浒传名著导读考点精练初一二三课外阅读专项练习 初中名著考点速记+初中名著考点精练【全2册】,64.7,司马彦图书专营店,1
拉拉波波【90鸭绒】冬新款熊耳朵帽字母加厚休闲连帽羽绒服女|L21C-WSYR21 紫色 S/160 84A,1554.0,LALABOBO旗舰店,10
极睿 意式浓缩胶囊咖啡组合美式现磨黑咖啡粉兼容Nespresso小米等机型 六种口味各发1盒/共60粒,108.0,极睿咖啡专营店,100
2024新版黄冈小状元暑假作业三年级下册语文数学英语全套部编人教版 3年级同步练习册暑假阅读口算题卡应用题作业本衔接下册预习速算天天练 语数英,43.55,司马彦图书专营店,70
2024新版黄冈小状元暑假作业五年级下册语文数学英语全套部编人教版通用版黄冈暑假作业5年级升六年级同步练习册暑假阅读口算题卡应用题作业本衔接下册预习速算天天练 数学,13.85,司马彦图书专营店,10
上下册自选】2024课时作业本语文数学英语历史道德与法治七年级下册上册 通城学典7年级初一上册下册同步课时单元期中期末练习检测练习册教辅资料 【23秋】数学上册 苏科版 江苏专用,20.48,一道泉图书专营店,90
上下册自选】2024-2024秋正版课时作业本八年级下上语文数学英语物理历史道德与法治 8年级初二上册下册同步课时提优练习册教辅资料 （24秋）物理上册 苏科版【江苏专用】,22.0,一道泉图书专营店,100
自选】2024春秋正版初中必刷题九年级下上语文数学英语物理化学历史道德与法治科学 理想树9年级初三上册下册课时提优练习册教辅资料 理想树 化学-人教版 九年级上册,29.4,一道泉图书专营店,40
高一上册自选】2024-2025正版高中必刷题必修一语文数学英语物理化学地理中外历史纲要上 新高一实验班必修课理想树高中同步政治生物学必修1训练习册教辅 苏教版-化学必修第一册,26.9,百度书屋图书专营店,200
【科目自选】2024-2025五年高考三年模拟高中语文数学英语物理化学生物政治历史地理选择性必修第一册5年高考3年模拟选修1同步训练习册五三教辅资料 （25版）数学 选择性必修第一册 人教A版,39.8,一道泉图书专营店,100
